5940,"KCP Poris Indah Komp. Poris Indah Blok D2/1, Jln. Ampera Tangerang 0","","","2013-04-25",""
5980,"KCP Cideng Timur Jln. Cideng Timur 11 F Jakarta 021-6324667, 63851139","","","2013-04-25",""
5990,"KCP Jamblang Jln. Jamblang Raya 51 Jakarta 021-6323684, 6327720","","","2013-04-25",""
6000,"KCP Soepomo Jln. Prof. Dr. Soepomo 13 Jakarta 021-8309781, 8309794","","","2013-04-25",""
6010,"KCP Arjuna Jln. Arjuna Utara No. 9A Jakarta 021-56942267","","","2013-04-25",""
6020,"KCP Pluit Samudra Jln. Pluit Samudra No. 9 Blok N Kav. 5 Jakarta 021-6628120","","","2013-04-25",""
6030,"KCP Bintaro Utama Bintaro Jaya Blok E Kav.3-5, Jln. Bintaro Utama Rukan Jakarta 021-7351025, 7373691","","","2013-04-25",""
6040,"KCP Alam Sutra Jln. Sutra Niaga I No.39, Ruko Alam Sutra, Raya Serpong Tangerang 021-53120937-38","","","2013-04-25",""
6050,"KCP Villa Melati Mas Komp. Pertokoan Villa Melati Mas Blok SR 1 No.18-19, Jln. Raya Serpong Tangerang 0","","","2013-04-25",""
6070,"KCP Bina Mulia Gedung Bina Mulia I Lt.1, Jln. HR. Rasuna Said Kav. 10 Jakarta 021-5201130","","","2013-04-25",""
6080,"KCP Bona Indah Plaza Bona Indah blok B/12, Jln.Karang Tengah Raya Jakarta 021-75908674-75","","","2013-04-25",""
6090,"KCP Golden Point Center Plaza Ciputat Mas Blok AD 5, Jln.Ir Juanda 5A Ciputat 021-74704381-82","","","2013-04-25",""
6100,"KCP Bhayangkara Komp. Univ. Bhayangkara Polda, Jln.A.Yani 114 Surabaya 031-8281358, 8293383","","","2013-04-25",""
6110,"KCP Grand Sudirman Ruko Grand Sudirman, Jln. PB Sudirman Blok C5-C6 Denpasar 0361-241093","","","2013-04-25",""
6120,"KCP Kupang Jaya Jln. Kupang Jaya 17/I Surabaya 031-7344550-52","","","2013-04-25",""
6130,"KCP Raya Kuta - CCR Jln. Raya Kuta No. 55X Denpasar 0361-","","","2013-04-25",""
6170,"KCP Tandes Jln. Manukan Wetan 52 A/B Surabaya 031-7406735, 7414878","","","2013-04-25",""
6220,"KCP Kemang II Jln. Kemang Raya No. 15 Jakarta 021-7182752, 7182847","","","2013-04-25",""
6240,"KCP Permata Ujung Menteng Jln. Raya Bekasi Km. 25 Blok A/17-18, Ujung Menteng Jakarta 021-46824214, 46824217","","","2013-04-25",""
6250,"KCP Intercon Megah Komp.Intercom Megah, Jln. Joglo Raya Blok W-IV No. 27 Jakarta 021-5869950, 5868856, 5868160","","","2013-04-25",""
6260,"KCP Metro Tanah Abang Pusat Grosir Metro Tanah Abang Lt. Lower Ground Blok A No. 31-33, 35-40, 82-83, 85-88, Jl. KH Wahid Jakarta 021-30036841-43","","","2013-04-25",""
6270,"KCP Tebet Barat 2 Jln. Tebet Raya No. 25 B Blok CI Tebet Jakarta 021-83790412-13","","","2013-04-25",""
6280,"KCP Cibubur Cibubur Indah Blk BA, Jln. Lapangan Tembak Blok A/24-26 Jakarta 021-8719451, 87701843","","","2013-04-25",""
6290,"KCP Tebet Timur Jln. Tebet Timur Dalam Raya 61 B Jakarta 021-83790147, 8305755","","","2013-04-25",""
6300,"KCP Kelapa Gading Hibrida Jln. Raya Boulevard Blok RA/11 Jakarta 021-4504505, 4516678","","","2013-04-25",""
6310,"KCP Pegambiran Jln. Pengambiran Raya 2 Jakarta 021-4893352, 4898526","","","2013-04-25",""
6320,"KCP Mal Kelapa Gading Jln. Boulevard Raya Blk LB1 No. 15-16 Jakarta 021-4531935, 45840075-77","","","2013-04-25",""
6330,"KCP Buaran Raya Jln. Buaran Raya Blok A No. 100 dan 101 Jakarta 021-8628510","","","2013-04-25",""
6340,"KCP Raden Saleh Grha Tirtadi, Lantai 1 Ruangan 101 Jln. Raden Saleh No. 20 Jakarta 021-39837391, 39837392","","","2013-04-25",""
6350,"KCP Menara Ancol Jln. Pasir Putih Raya Jakarta 021-6459765, 6459766","","","2013-04-25",""
6360,"KCP Pasar Pagi Mangga Dua Gedung Pusat Perdagangan Grosir Pasar Pagi Lt.III, Ruang No.4 (Banking), Jln. Mangga Dua Raya Jakarta 021-6011109, 6284218","","","2013-04-25",""
6370,"KCP Muara Karang 2 Jln. Pluit Karang No. 64 Blok Z3 Selatan Kav. 32 Jakarta 021-6628869-70, 6629440, 6678894","","","2013-04-25",""
6380,"KCP Graha Kirana Gedung Graha Kirana, Jl. Yos Sudarso No. 88 Jakarta 0","","","2013-04-25",""
6430,"KCP Puri Deltamas Komplek Ruko Puri Deltamas Blok J No. 5, Jl. Bandengan Selatan No. 43 Jakarta 0","","","2013-04-25",""
6440,"KCP Ricci Sekolah Ricci, Jln. Kemenangan III/70 Jakarta 0","","","2013-04-25",""
6450,"KCP Lindeteves Gedung Hayam Wuruk Indah Lt 1 Blok A-L 01,CKS 056, Jln.Hayam Wuruk 100 Jakarta 021-6258061, 6245358","","","2013-04-25",""
6460,"KCP Griya Utama Ruko Puri Mutiara, Jln. Griya Utama A No. 37-38 Jakarta 021-65310876, 65310877-79, 6531088","","","2013-04-25",""
6470,"KCP Utama Raya Jln. Utama Raya 11 E Jakarta 021-5408847-48","","","2013-04-25",""
6500,"KCP Sunrise Garden Jln. Surya Utama Blok V/31 Jakarta 021-5807147, 5808706","","","2013-04-25",""
6530,"KCP Harmoni Plaza Ruko Harmoni Plaza Blok B 25, Jln. Suryopranoto 2 Jakarta 021-6330186","","","2013-04-25",""
6540,"KCP Tanah Abang 2 Jln. Tanah Abang II No.40 Jakarta 021-3452836","","","2013-04-25",""
6550,"KCP Abdul Muis Gedung Graha Motor City Level I Suite 101, Jln. Abdul Muis 24-26 Jakarta 021-3505034, 3507529, 3508103, 350","","","2013-04-25",""
6560,"KCP Kebon Jeruk Raya Jln. Kebon Jeruk Raya 10 Blok B/1 Jakarta 021-5308847, 5364983","","","2013-04-25",""
6580,"KCP Moderland Komp. Pertokoan Modernland Blok DR No.2-3, Jln. Baypass - Cipondoh Tangerang 021-55747509, 55749009","","","2013-04-25",""
6590,"KCP Prima Sunter Ruko Prima Sunter, Jln. Danau Sunter Utara No.A2-A3 Jakarta 021-6517255, 6513047","","","2013-04-25",""
6600,"KCP Boulevard Timur Jln. Boulevard Timur Blok NC 1 No.54-55 Jakarta 021-4517131-32","","","2013-04-25",""
6610,"KCP Proklamasi Depok Jln. Proklamasi Blok D No.15 Depok 0","","","2013-04-25",""
6630,"KCP Grand Mall Bekasi Jln. Jend.Sudirman No. 99 Kranji Bekasi 021-88958459, 88966811, 88966812","","","2013-04-25",""
6640,"KCP ITC Kuningan ITC Kuningan Lt.1 Blok F No. 1&2, Jl. Prof. Dr. Satrio, Karet Kunungan - Setiabudi Jakarta 021-57935501, 57935502","","","2013-04-25",""
6690,"KCP Gatot Subroto Denpasar Jln. Gatot Subroto No. 80 Unit 8-9 Denpasar 0361-430430","","","2013-04-25",""
6700,"KCP Sanur Raya Jln. Bypass Ngurah Rai Kompleks Ruko Sanur Raya No. 17 Sanur 0361-281264","","","2013-04-25",""
6710,"KCP Semarang Jln. Semarang blok B no.14 Surabaya 031-5464850-51","","","2013-04-25",""
6720,"KCP Taman Pondok Indah Ruko Taman Pondok Indah blok A-16 Surabaya 031-7663389-8749","","","2013-04-25",""
6730,"KCP Rungkut Megah Jln. Raya Kali Rungkut 5, Blok E No.11-12 Surabaya 031-8709880-82","","","2013-04-25",""
6750,"KCP Rungkut Mapan Pasaraya Yakata, Jln. Raya Rungkut Mapan I Surabaya 0","","","2013-04-25",""
6760,"KCP Ciputat Mall Mega Mal Ciputat, Jln.Ir.H. Juanda Ciputat 021-7440386-87","","","2013-04-25",""
6790,"KCP Kebayoran Blok M Jln. Melawai raya 110 A-B Jakarta 021-7205082 (hunting)","","","2013-04-25",""
6800,"KCP Bintaro Sentra Menteng Ruko Sentra Menteng Blok MN No. 03, Bintaro Sektor VII Tangerang 021-74863822","","","2013-04-25",""
6820,"KCP Jembatan Merah Ruko Mall Merdeka Blok A 1, Jln.Merdeka Bogor 0251-376685","","","2013-04-25",""
6830,"KCP Pasar Cibinong Jln. Mayor Oking 27, Cibinong Indah Blok A/7-8 Cibinong 021-8752733, 8753734","","","2013-04-25",""
6840,"KCP Angkasa Jln. Angkasa No. 20 L Jakarta 021-4207844-46, 4207850","","","2013-04-25",""
6850,"KCP Atrium Komp.Pert.Segitiga Atrium Blok F No.19, Jln.Senen Raya 135 Jakarta 021-2314610-13","","","2013-04-25",""
6860,"KCP Kwitang Jln. Kwitang Raya No. 17 Jakarta 021-3908295, 3990079, 3920051","","","2013-04-25",""
6870,"KCP Pondok Gede Plaza Ruko Pondok Gede Plaza Blok H no. 3 & 5, Jln. Raya Pondok Gede Pondok Gede 021-","","","2013-04-25",""
6880,"KCP Union Square Ruko Union Square Blok A No.5, Jln.MH.Thamrin, Lippo Cikarang Bekasi 021-8973788, 89908236, 89908233","","","2013-04-25",""
6890,"KCP MH Thamrin Tangerang Jln. MH. Thamrin 9, Cikokol Tangerang 021-","","","2013-04-25",""
6900,"KCP Pelabuhan Tanjung Priok Gedung DHU, Jln. Panaitan No. 3, Pelabuhan Tanjung Priok Jakarta 021-","","","2013-04-25",""
6910,"KCP Yos Sudarso Komplek Yos Sudarso Megah, Jln. Yos Sudarso No. 1 Blok B No. 5 Jakarta 021-4368568, 43930065, 43930067","","","2013-04-25",""
6920,"KCP Duri Raya Jln. Duri Raya 37 B Jakarta 021-","","","2013-04-25",""
6930,"KCP Mangga Dua Mal Mangga Dua Mal No. RM. 49, Jln. Mangga Dua Raya Jakarta 021-6129764, 62301097","","","2013-04-25",""
6970,"KCP Kartini Jln. Kartini Raya 27 Jakarta 021-62200624","","","2013-04-25",""
6980,"KCP Mangga Besar VIII Jln. Mangga Besar VIII No.12 A-F Jakarta 021-","","","2013-04-25",""
7000,"KCP Kramat Jaya Baru Komp.Ruko Maisonet Blok B/12, Jln. Percetakan Negara II Jakarta 021-4265538-40","","","2013-04-25",""
7010,"KCP Metro Permata Komp.Metro Permata, Jln. Raden Saleh Blok A2/1 Tangerang 021-7324330-31","","","2013-04-25",""
7020,"KCP Duta Gardenia Komp. Duta Gardenia Blok A1/12A, Jln. Duta Gardenia Tangerang 021-5400714, 5400736","","","2013-04-25",""
7030,"KCP Puri Kembangan Jln. Raya Kembangan No. 3A Jakarta 021-5806286, 5825171-72","","","2013-04-25",""
7040,"KCP Green Ville Komp.Green Ville Blok AS No.42, Kepa Duri - Kebon Jeruk Jakarta 021-56964816, 56965188","","","2013-04-25",""
7050,"KCP Tanjung Duren 2 Jln. Tanjung Duren Raya 11 C Jakarta 021-5643011, 56961845","","","2013-04-25",""
7060,"KCP Cempaka Putih Raya Jln. Cempaka Putih Raya 102 C-D Jakarta 021-4266909, 4266910","","","2013-04-25",""
7080,"KCP Pulogadung Trade Center Jln. Raya Bekasi Km. 21 Ruko A2/18-19, Kawasan Industri Pulogadung Jakarta 021-46801216, 46801217","","","2013-04-25",""
7090,"KCP Rantai Mulia Kencana Jln. Pesanggrahan No. 28-29, Puri Kencana Kembangan Selatan Jakarta 021-5818328, 5818359, 5818520","","","2013-04-25",""
7100,"KCP Tiang Bendera Jln. Tiang Bendera 5 No.38 E Jakarta 021-6929170, 6901635","","","2013-04-25",""
7110,"KCP Balaraja Jln. Raya Serang Km.24/5, Balaraja Tangerang 021-5953989","","","2013-04-25",""
7120,"KCP Karawaci Jln. Imam Bonjol 42 A Tangerang 021-","","","2013-04-25",""
7130,"KCP Perum Cibodas Perum Ciobodas, Ruko Dutamas Plaza Blok A/23 Tangerang 021-5527380, 5527938, 55288487","","","2013-04-25",""
7140,"KCP Iskandar Muda Jln. Arteri Pondok Indah Kav. 80/1-2 Jakarta 021-7203136-37","","","2013-04-25",""
7150,"KCP Nusantara Jln. Nusantara Raya No. 15 Depok 0","","","2013-04-25",""
7160,"KCP MT Haryono Cawang Jln. MT Haryono Kav. 9 Jakarta 021-8564873, 8583183, 8583185","","","2013-04-25",""
7180,"KCP Pejaten Ruko Pejaten Mas, Jln.Raya Pasar Minggu Km.20 No. 98F & 98G Jakarta 021-7942662","","","2013-04-25",""
7210,"KCP Gunungsari Jln. Gunungsari 5-7 blok G Surabaya 0","","","2013-04-25",""
7220,"KCP Krembangan Jln. Krembangan Barat 26 D Surabaya 031-3537731 (hunting)","","","2013-04-25",""
7230,"KCP Pabean Jln. Kalimati Kulon 23 & 25 Surabaya 031-3523320, 3573683","","","2013-04-25",""
7240,"KCP Mega Grosir ITC Mega Grosir, Ground Floor Blok H2 No. 7-8-9, Jln. Gembong No. 20-30 Surabaya 031-3743701","","","2013-04-25",""
7260,"KCP Simpang Darmo Permai Jln. Raya Darmo Permai Selatan 1E Surabaya 031-7319373, 7344311","","","2013-04-25",""
7290,"KCP Jagalan Jln. Jagalan No. 117 B Surabaya 031-5470820, 5346082, 70991677","","","2013-04-25",""
7300,"KCP Duta Mas Fatmawati Komp.Pert.Duta Mas Fatm.Blok D 1 No.12, Jl.RS Fatmawati, Jakarta Jakarta 021-72797056-57","","","2013-04-25",""
7310,"KCP Mal Pondok Indah Ground Floor G31 & G32, Jln. Metro Pondok Indah Jakarta 021-75920772, 75920773","","","2013-04-25",""
7330,"KCP Cilandak KKO I Jln. Cilandak KKO No. 9 Jakarta 021-78831801, 7816057","","","2013-04-25",""
7340,"KCP Wisma Nusantara Gedung Wisma Nusantara, Lt.Dasar, Jln. MH Thamrin 59 Jakarta 021-3905165-6","","","2013-04-25",""
7350,"KCP Menteng Jln. HOS Cokroaminoto 83 Jakarta 021-3905401-02","","","2013-04-25",""
7360,"KCP Tajur Jln. Tajur No. 65 Bogor 0251-360812, 323310","","","2013-04-25",""
7370,"KCP Surya Kencana Jln. Suryakencana 285 Bogor 0251-","","","2013-04-25",""
7380,"KCP Warung Jambu Plaza Pertokoan Warung Jambu Blok A/1, Jln. Raya Pajajaran Bogor 0251-","","","2013-04-25",""
7390,"KCP Ahmad Yani Ruko Kalimalang Commercial Center Blok A No.5-6, Jln. A. Yani Bekasi 021-8854017, 8854019","","","2013-04-25",""
7400,"KCP Time Square Cibubur Ruko Time Square C1-2 & C1-3 Jln. Transyogi Km. 3 Cibubur Pondok Gede 021-84993572-73","","","2013-04-25",""
7410,"KCP Pondok Ungu Bekasi Jln. Raya Sultan Agung, Kompleks Ruko Mall Harapan No.16 Blok A No.12 Bekasi 021-","","","2013-04-25",""
7420,"KCP Percetakan Negara Jln. Percetakan Negara No. 223 C Jakarta 021-4255284, 4255231, 4255258","","","2013-04-25",""
7460,"KCP Agung Sedayu II Komp. Agung Sedayu Blok C No.11, Jln. Mangga Dua Raya Jakarta 021-6121123, 6126962","","","2013-04-25",""
7480,"KCP Gading Bukit Indah Jln. Bukit Gading Raya Blok D/1 Jakarta 021-45840715, 4515822","","","2013-04-25",""
7510,"KCP Jatibening Jln. Caman Raya No. 17 J & K Bekasi 021-84992622, 84992617","","","2013-04-25",""
7520,"KCP Krekot Bunder Jln. Raya Krekot Bunder 58, RT.003/06 Jakarta 021-3456042, 3456044","","","2013-04-25",""
7530,"KCP PRJ Kemayoran Gambir Expo Blok C-3A dan C-5 Pintu 2 Arena PRJ Kemayoran Jakarta 021-26645289, 26645290, 26645291","","","2013-04-25",""
7540,"KCP Sentra Puri Indah Komplek Sentra Niaga Puri Indah Blok T 3/12, Kembangan Jakarta 021-58302880-81","","","2013-04-25",""
7550,"KCP Jalan Panjang Jln. Panjang 79 EF Jakarta 021-5633063-64","","","2013-04-25",""
7560,"KCP Komp. Taman Kota Jln. Daan Mogot KM. 11 Wisma SSK Jakarta 021-54375241","","","2013-04-25",""
7570,"KCP Taman Palem Lestari Komp. Perum Taman Palem Lestari Blok C5 No. 52 Jakarta 021-55956572-73","","","2013-04-25",""
7580,"KCP Villa Bandara Perum Villa Bandara Blok M2 No. 40-41 Tangerang 021-5559496, 5558997, 9112590","","","2013-04-25",""
7600,"KCP Jatinegara Barat Jln. Jatinegara Barat 54 E, Blok C 1-4 Jakarta 021-","","","2013-04-25",""
7610,"KCP Supermal Karawaci 105 Boulevar Diponegoro No. 00-00 LG 184-186 Lippo Karawaci Tangerang 021-54201745","","","2013-04-25",""
7620,"KCP Aneka Subur Jatake Aneka Subur Toserba, Jln. Raya Gatot Subroto Km. 7, Jatake Tangerang 021-59308786-88","","","2013-04-25",""
7630,"KCP Taman Permata Indah II Komp.Taman Permata Indah II Blok M/23, Jln. Teluk Gong Raya Jakarta 021-6622375, 66690042","","","2013-04-25",""
7640,"KCP Citra Raya Komp. Pertokoan Perum Citra Raya Blok H1 No.1 Cikupa Tangerang 021-59402936-37","","","2013-04-25",""
7650,"KCP Depok Asri Ruko Depok No. 4 & 5, Jln. Tole Iskandar No. 40 Depok 021-7707525, 7709542","","","2013-04-25",""
7660,"KCP Setiabudi Atrium Plaza Setiabudi, Gd.Setiabudi Atrium Lt.1 Suite 101 A, Jln.HR.Rasuna Said Kav.62, Kuningan Jakarta 021-5210698-99","","","2013-04-25",""
7670,"KCP Sesetan Jln. Sesetan No. 78 Denpasar 0361-","","","2013-04-25",""
7680,"KCP Teuku Umar Denpasar Jln. Teuku Umar No. 99 D Denpasar 0361-","","","2013-04-25",""
7720,"KCP By Pass Mumbul Jln. By Pass Ngurah Rai No. 074 Nusa Dua Denpasar 0361-778630, 778688","","","2013-04-25",""
7725,"KCP Renon Jln. Prof. Mohammad Yamin No. 11 A, Renon Denpasar 0361-242888","","","2013-04-25",""
7730,"KCP WR Supratman Jln. WR Supratman No. 18 Denpasar 0361-465106, 467723","","","2013-04-25",""
7740,"KCP Sumedang Jln. Mayor Abdurahman 181-183 Sumedang 0261-201121, 201928","","","2013-04-25",""
7750,"KCP Buah Batu Jln. Buah Batu 192 Bandung 022-","","","2013-04-25",""
7770,"KCU DAGO Jln. Ir. H. Juanda 66 Bandung 022-2513185-86","","","2013-04-25",""
7780,"KCP Pusat Pasar Jln. Pusat Pasar No. 2 A/P 359, Komplek Medan Mall Medan 061-4519899, 4520635","","","2013-04-25",""
7800,"KCP Ranotama Jln. DR Sam Ratulangi No. 108 Manado 0431-","","","2013-04-25",""
7805,"KCU TARAKAN Jln. Yos Sudarso No. 08, Kel. Karang Rejo Pantai, Kec. Tarakan Barat Tarakan 0551-23999","","","2013-04-25",""
7810,"KCP Pandan Sari Jln. Pandan Sari No. 114-155 Balikpapan 0542-415252, 415253","","","2013-04-25",""
7815,"KCP Balikpapan Baru Jln. MT Haryono No. 99 Balikpapan 0542-8879936, 8879931, 8870111","","","2013-04-25",""
7820,"KCP A. Yani Jln. Jend. A. Yani Km.2 No. 74 Banjarmasin 0511-3257931-32","","","2013-04-25",""
7825,"KCP Karang Jati Jln. A. Yani No. 35 Balikpapan 0542-413177","","","2013-04-25",""
7830,"KCP Bangkong Jln. MT Haryono 337 Semarang 024-3565405, 3565406","","","2013-04-25",""
7840,"KCP Astana Anyar Jl. Astana Anyar No. 128 Bandung 022-6123161, 6123140, 6123156","","","2013-04-25",""
7850,"KCU SOLO II Jln. Veteran 307 Solo 0271-663477 (hunting)","","","2013-04-25",""
7860,"KCP Surabaya Jln. Surabaya No. 133 & 135 Medan 061-4568866","","","2013-04-25",""
7865,"KCP Tomang Elok Komplek Tomang Elok, Jln. Gatot Subroto No. 143 Medan 061-8440800","","","2013-04-25",""
7870,"KCP Sipin Jln. Kolonel Abunjani No. 12, Telanaipura Jambi 0741-60565, 65465","","","2013-04-25",""
7880,"KCU KAYUN Jln. Kayun 2 C-D Surabaya 031-5481425 (hunting)","","","2013-04-25",""
7895,"KCP Banjar Baru Jln. A. Yani Km. 33,5 Banjarmasin 0511-4788821, 4788823","","","2013-04-25",""
7910,"KCU KENDARI Jln. Drs. H. Abd. Silondae 129 A-B Kendari 0401-325200, 32787-88","","","2013-04-25",""
7920,"KCU PALU Jln. Emmy Saelan 17 Palu 0451-455575","","","2013-04-25",""
7925,"KCP Imam Bonjol Jln. Imam Bonjol No. 457 Pontianak 0561-737984, 734524","","","2013-04-25",""
7930,"KCU PALOPO Jln. Durian II Blok B 1-3 Palopo 0471-24010-11, 21892, 23998","","","2013-04-25",""
7935,"KCP A. Yani Jln. A. Yani No. 23 Samarinda 0541-749789","","","2013-04-25",""
7940,"KCP Bandung Elctronic Center Jln. Purnawarman No. 13-15, Lantai Utama Blok K 1,2,3,5,6,7 Bandung 022-4224352","","","2013-04-25",""
7955,"KCP Abepura Jln. Raya Abepura No. 12 Jayapura 0967-587241, 587243, 587245","","","2013-04-25",""
7960,"KCP Gatot Subroto Kawasan Industri Candi Kompleks Ruko, Jl. Gatot Subroto Blok E-37 F dan E-37 G Semarang 024-7611765, 7612364","","","2013-04-25",""
7975,"KCP Gorontalo Jln. Ahmad Yani No. 10 Gorontalo 0435-830900, 831119","","","2013-04-25",""
8000,"KCP Katamso Medan Jln. Brigjen Katamso 56 B-C Medan 0","","","2013-04-25",""
8010,"KCP BSD Sektor VII Komp. Pertokoan BSD Sektor VII Blok RM No. 45, Serpong Tangerang 021-5375940-41","","","2013-04-25",""
8020,"KCP Godean Pertokaan Tambak Mas Permai No. 5A, Jln. Raya Godean Km. 49-51 Yogyakarta 0274-541925-27","","","2013-04-25",""
8025,"KCP Wates Jln. Brigjen Katamso No. 38 Wates Yogyakarta 0274-774440, 774635","","","2013-04-25",""
8030,"KCP Banyumanik Ruko Srondol Square Blok 5 & 6, Jln. Setiabudi No. 147 Semarang 024-7473502","","","2013-04-25",""
8035,"KCP Tanjung Mas Gedung Terminal Peti Kemas, Jln. Coaster Pelabuhan 10 A Semarang …-…","","","2013-04-25",""
8040,"KCP Muara Karang Utara Jln. Pluit Karang Utara no. 137 A & 137 B, Blok A3 Kav. 11 Jakarta 021-","","","2013-04-25",""
8050,"KCU BUKIT TINGGI Jln. A. Yani No. 51 Bukittinggi 0752-627888","","","2013-04-25",""
8060,"KCP CBD Pluit Kawasan Hunian dan Bisnis Terpadu CBD Pluit Blok B No. 9 & 10, Jln. Pluit Selatan Raya Jakarta 021-66605648-9, 66605652-3","","","2013-04-25",""
8070,"KCP Karimun Jln. Ampera 4-5, Tanjung Balai Karimun Karimun 0","","","2013-04-25",""
8075,"KCP Plaza Medan Fair Gedung Plaza Medan Fair Lt. 2 No. 35 & 36, Jln. Gatot Subroto No. 30 Medan 061-4141800","","","2013-04-25",""
8080,"KCP Tanjung Uban Jln. Merdeka 23A-24A, Tanjung Uban Tanjung Pinang 0","","","2013-04-25",""
8090,"KCP Ahmad Yani II Jln. Ahmad Yani No. 280 Bandung 022-7275592","","","2013-04-25",""
8100,"KCP Mohamad Toha Jln. Mohamad Toha No. 165 Bandung 022-5209785","","","2013-04-25",""
8105,"KCP Kopo Bihbul Jln. Kopo Bihbul No. 49 Bandung 022-5413025","","","2013-04-25",""
8110,"KCP Kotabumi Jln. Raden Intan 296-297 Kotabumi 0724-25742-43","","","2013-04-25",""
8115,"KCP HM. Yamin Jln. Prof. HM. Yamin SH No. 245 A-B Medan 061-4517800","","","2013-04-25",""
8120,"KCP Muara Enim Jln. Jend. Sudirman 26 Muara Enim 0734-421187, 422815","","","2013-04-25",""
8125,"KCP Aur Kuning Jln. Belakang Pasar Aur Kuning No. 686 & 687 Bukittinggi 0752-…","","","2013-04-25",""
8130,"KCP Lahat Jln. Mayor Ruslan II/51 Lahat 0731-321169, 324426, 324427","","","2013-04-25",""
8140,"KCU JAYAPURA Komp. Pertokoan Jayapura Pasific Permai Blok C - 30/31, Jln. Sam Ratulangi Dok II Jayapura 0967-550622","","","2013-04-25",""
8170,"KCU SINGKAWANG Jln. GM Situt No. 12 B Singkawang 0562-","","","2013-04-25",""
8180,"KCP Pekalipan Jln. Pekalipan no. 111 Cirebon 0","","","2013-04-25",""
8190,"KCP Jelutung Jln. Hayam Wuruk No. 101, Jelutung Jambi 0741-21465, 21551","","","2013-04-25",""
8195,"KCP Kawasan Industri Medan Jln. Pulau Batam No. 1, Kawasan Industri Medan Tahap II Medan 061-6871800","","","2013-04-25",""
8200,"KCU PEMATANG SIANTAR Jln. Merdeka No. 39 Pematang Siantar 0","","","2013-04-25",""
8205,"KCP Setiabudi Komplek Setiabudi Bisnis Center, Jln. Setiabudi Blok A No. 8 Medan 061-8224800","","","2013-04-25",""
8210,"KCP Batam Center Komplek Trikarsa Ekualita Blok A No. 37-38 Batam 0778-473216, 473219, 473231","","","2013-04-25",""
8220,"KCU RUNGKUT Jln. Kendangsari Industri 2 Surabaya 031-8438284 (hunting)","","","2013-04-25",""
8230,"KCP Riau Bisnis Center Komplek Pertokoan Riau Plaza Blok A3, Jln. Riau Pekanbaru 0761-860941-42","","","2013-04-25",""
8250,"KCP Golden Trade Center Jln. Glugur - Jln. Gatot Subroto No. 11-12 Medan 061-4520700","","","2013-04-25",""
8270,"KCU SINGARAJA Jln. Dr. Sutomo 3 Singaraja 0362-23761-66","","","2013-04-25",""
8280,"KCP Krakatau Jln. G. Krakatau No. 138 Medan 061-6630800","","","2013-04-25",""
8290,"KCU HR MUHAMAD Jln. HR Muhamad 17 Surabaya 031-7346460 (hunting), 7327907, 73","","","2013-04-25",""
8300,"KCP Asia II Jln. Asia No. 184 D Medan 061-7333800","","","2013-04-25",""
8305,"KCP Asia Mega Mas Kompleks Asia Mega mas Blok BB No. 11 Medan 061-7326800","","","2013-04-25",""
8310,"KCP Mal Artha Gading Mal Artha Gading - Lt. Dasar, Blok A6 No. 9,10,11,12,15,16, Jln. Bulevar Artha Gading Jakarta 021-45864363 (hunting)","","","2013-04-25",""
8320,"KCP Dago Atas Jln. Ir. H. Juanda 144 Bandung 022-25024821, 2532059","","","2013-04-25",""
8330,"KCP ITC BSD Jln. Pahlawan Seribu, ITC Bumi Serpong Damai No. 8-9 Tangerang 021-53161777","","","2013-04-25",""
8340,"KCP Cibubur Junction Cibubur Junction Lantai LG-01, Jln. Jambore No. 1, Cibubur Jakarta 021-87756630","","","2013-04-25",""
8350,"KCP Mal Ciputra II Mal Ciputra Lantai LG 45A - 45, Jln. Arteri S. Parman - Grogol Jakarta 021-56954816","","","2013-04-25",""
8370,"KCP Sumatera Jln. Aiptu K.S. Tubun No. 46 Medan 061-4550700","","","2013-04-25",""
8375,"KCP Rahmadsyah Jln. Rahmadsyah No. 105 (d/h No. 41) Medan 061-7332800","","","2013-04-25",""
8380,"KCP Jamika Jln. Jamika No. 29 Bandung 022-6022241, 6046583","","","2013-04-25",""
8390,"KCP Tanah Abang Blok A Kios Pasar Tanah Abang Blok A Basement I/G-063, F-080, F-081 Jakarta 021-23571671-74","","","2013-04-25",""
8400,"KCP Artha Gading Ruko Artha Gading Blok A 15-16, Jln. Boulevar Artha Gading Jakarta 021-45850328-30","","","2013-04-25",""
8410,"KCP Ciluar Jln. Raya Ciluar No. 2 & 3 Bogor 0251-650261","","","2013-04-25",""
8420,"KCP Tambun Naga Swalayan Tambun, Jln. Diponegoro Km. 39 Tambun Bekasi 021-88355390-91","","","2013-04-25",""
8430,"KCP Kampung Baru Jln. Brigjen Katamso No. 737 Medan 061-7883800","","","2013-04-25",""
8470,"KCP Batununggal Jln. Batununggal Indah I No. 23 Bandung 022-7538743, 7538745","","","2013-04-25",""
8480,"KCP Pasirkaliki Atas Jln. Pasirkaliki No. 165 Bandung 022-6011415, 6016205","","","2013-04-25",""
8490,"KCP Palembang Trade Centre Komplek Palembang Trade Centre Blok B No. 11, Jln. R. Sukamto Palembang 0711-382089, 382093","","","2013-04-25",""
8600,"KCU PALANGKARAYA Jln. Dr. Murjani No. 67, Pahandut Palangkaraya 0536-3232168","","","2013-04-25",""
8610,"KCP Kaliurang Jln. Kaliurang Km. 6,4 No. 2 Sleman Yogyakarta","","","2013-04-25",""
